record_index,byte_offset,sample_seq,time_s,adc_raw_ch01,adc_raw_ch02,adc_raw_ch03,adc_raw_ch04,adc_raw_ch05,adc_raw_ch06,adc_raw_ch07,adc_raw_ch08,adc_raw_ch09,adc_raw_ch10,adc_raw_ch11,adc_raw_ch12,adc_raw_ch13,adc_raw_ch14,adc_raw_ch15,adc_raw_ch16,adc_volts_ch01,adc_volts_ch02,adc_volts_ch03,adc_volts_ch04,adc_volts_ch05,adc_volts_ch06,adc_volts_ch07,adc_volts_ch08,adc_volts_ch09,adc_volts_ch10,adc_volts_ch11,adc_volts_ch12,adc_volts_ch13,adc_volts_ch14,adc_volts_ch15,adc_volts_ch16
3251,117489,2348243,1.3425,22864,22844,22824,22852,22814,22878,22852,22808,22720,22712,22732,22646,22614,22608,22684,22732,3.48876953125,3.4857177734375,3.482666015625,3.4869384765625,3.48114013671875,3.49090576171875,3.4869384765625,3.480224609375,3.466796875,3.465576171875,3.4686279296875,3.45550537109375,3.45062255859375,3.44970703125,3.4613037109375,3.4686279296875
3252,117526,2348244,1.343,22950,22916,22904,22934,22888,22964,22930,22892,22820,22788,22832,22726,22724,22696,22772,22808,3.50189208984375,3.4967041015625,3.494873046875,3.49945068359375,3.492431640625,3.5040283203125,3.49884033203125,3.4930419921875,3.4820556640625,3.4771728515625,3.48388671875,3.46771240234375,3.4674072265625,3.463134765625,3.4747314453125,3.480224609375
3253,117563,2348245,1.3435,23010,22984,22964,22994,22948,23026,22992,22954,22862,22848,22888,22778,22780,22756,22830,22870,3.51104736328125,3.507080078125,3.5040283203125,3.50860595703125,3.5015869140625,3.51348876953125,3.50830078125,3.50250244140625,3.48846435546875,3.486328125,3.492431640625,3.47564697265625,3.4759521484375,3.4722900390625,3.48358154296875,3.48968505859375
3254,117600,2348246,1.344,22976,22956,22942,22960,22930,23002,22952,22924,22816,22824,22836,22762,22742,22708,22794,22844,3.505859375,3.5028076171875,3.50067138671875,3.50341796875,3.49884033203125,3.50982666015625,3.502197265625,3.4979248046875,3.4814453125,3.482666015625,3.4844970703125,3.47320556640625,3.47015380859375,3.4649658203125,3.47808837890625,3.4857177734375
3256,117669,2348247,1.3445,22942,22916,22898,22918,22878,22962,22926,22884,22776,22780,22798,22712,22706,22678,22756,22798,3.50067138671875,3.4967041015625,3.49395751953125,3.49700927734375,3.49090576171875,3.50372314453125,3.49822998046875,3.4918212890625,3.475341796875,3.4759521484375,3.47869873046875,3.465576171875,3.46466064453125,3.46038818359375,3.4722900390625,3.47869873046875
3257,117706,2348248,1.345,22942,22914,22902,22928,22880,22954,22920,22886,22806,22786,22826,22712,22716,22696,22766,22802,3.50067138671875,3.49639892578125,3.49456787109375,3.49853515625,3.4912109375,3.50250244140625,3.497314453125,3.49212646484375,3.47991943359375,3.47686767578125,3.48297119140625,3.465576171875,3.4661865234375,3.463134765625,3.47381591796875,3.47930908203125
3259,117775,2348249,1.3455,22894,22866,22844,22874,22840,22916,22876,22834,22750,22754,22764,22684,22672,22638,22718,22750,3.49334716796875,3.48907470703125,3.4857177734375,3.49029541015625,3.485107421875,3.4967041015625,3.4906005859375,3.48419189453125,3.47137451171875,3.47198486328125,3.4735107421875,3.4613037109375,3.45947265625,3.45428466796875,3.46649169921875,3.47137451171875
3260,117812,2348250,1.346,22934,22904,22894,22918,22880,22940,22912,22874,22778,22780,22802,22712,22708,22674,22758,22802,3.49945068359375,3.494873046875,3.49334716796875,3.49700927734375,3.4912109375,3.5003662109375,3.49609375,3.49029541015625,3.47564697265625,3.4759521484375,3.47930908203125,3.465576171875,3.4649658203125,3.45977783203125,3.47259521484375,3.47930908203125
3261,117849,2348251,1.3465,22856,22842,22816,22844,22806,22876,22840,22802,22726,22710,22738,22650,22638,22606,22690,22730,3.487548828125,3.48541259765625,3.4814453125,3.4857177734375,3.47991943359375,3.4906005859375,3.485107421875,3.47930908203125,3.46771240234375,3.46527099609375,3.46954345703125,3.45611572265625,3.45428466796875,3.44940185546875,3.46221923828125,3.46832275390625
3262,117886,2348252,1.347,22936,22916,22898,22916,22884,22942,22922,22872,22788,22780,22800,22710,22688,22668,22750,22800,3.499755859375,3.4967041015625,3.49395751953125,3.4967041015625,3.4918212890625,3.50067138671875,3.49761962890625,3.489990234375,3.4771728515625,3.4759521484375,3.47900390625,3.46527099609375,3.4619140625,3.4588623046875,3.47137451171875,3.47900390625
3263,117923,2348253,1.3475,22818,22800,22784,22810,22762,22846,22808,22766,22692,22684,22704,22624,22610,22578,22662,22690,3.48175048828125,3.47900390625,3.4765625,3.48052978515625,3.47320556640625,3.48602294921875,3.480224609375,3.47381591796875,3.4625244140625,3.4613037109375,3.46435546875,3.4521484375,3.45001220703125,3.44512939453125,3.45794677734375,3.46221923828125
3265,117992,2348254,1.348,22948,22920,22904,22930,22888,22962,22932,22890,22792,22784,22804,22716,22712,22680,22758,22802,3.5015869140625,3.497314453125,3.494873046875,3.49884033203125,3.492431640625,3.50372314453125,3.4991455078125,3.49273681640625,3.477783203125,3.4765625,3.4796142578125,3.4661865234375,3.465576171875,3.460693359375,3.47259521484375,3.47930908203125
3266,118029,2348255,1.3485,22878,22854,22830,22858,22810,22884,22856,22824,22742,22718,22750,22656,22666,22634,22702,22748,3.49090576171875,3.48724365234375,3.48358154296875,3.48785400390625,3.48052978515625,3.4918212890625,3.487548828125,3.482666015625,3.47015380859375,3.46649169921875,3.47137451171875,3.45703125,3.45855712890625,3.45367431640625,3.46405029296875,3.4710693359375
3267,118066,2348256,1.349,22900,22888,22862,22884,22858,22922,22884,22854,22760,22756,22774,22690,22670,22636,22718,22762,3.4942626953125,3.492431640625,3.48846435546875,3.4918212890625,3.48785400390625,3.49761962890625,3.4918212890625,3.48724365234375,3.472900390625,3.4722900390625,3.47503662109375,3.46221923828125,3.45916748046875,3.4539794921875,3.46649169921875,3.47320556640625
3268,118103,2348257,1.3495,22876,22858,22840,22866,22822,22902,22864,22818,22724,22722,22742,22648,22646,22616,22696,22744,3.4906005859375,3.48785400390625,3.485107421875,3.48907470703125,3.48236083984375,3.49456787109375,3.48876953125,3.48175048828125,3.4674072265625,3.46710205078125,3.47015380859375,3.455810546875,3.45550537109375,3.450927734375,3.463134765625,3.470458984375
3269,118140,2348258,1.35,22916,22896,22876,22902,22866,22938,22890,22860,22756,22772,22776,22710,22680,22648,22732,22780,3.4967041015625,3.49365234375,3.4906005859375,3.49456787109375,3.48907470703125,3.50006103515625,3.49273681640625,3.4881591796875,3.4722900390625,3.4747314453125,3.475341796875,3.46527099609375,3.460693359375,3.455810546875,3.4686279296875,3.4759521484375
3270,118177,2348259,1.3505,22934,22912,22892,22914,22876,22942,22912,22872,22782,22776,22802,22712,22704,22668,22750,22800,3.49945068359375,3.49609375,3.4930419921875,3.49639892578125,3.4906005859375,3.50067138671875,3.49609375,3.489990234375,3.47625732421875,3.475341796875,3.47930908203125,3.465576171875,3.46435546875,3.4588623046875,3.47137451171875,3.47900390625
3271,118214,2348260,1.351,22948,22924,22908,22934,22884,22972,22936,22892,22808,22780,22830,22742,22732,22698,22770,22808,3.5015869140625,3.4979248046875,3.4954833984375,3.49945068359375,3.4918212890625,3.5052490234375,3.499755859375,3.4930419921875,3.480224609375,3.4759521484375,3.48358154296875,3.47015380859375,3.4686279296875,3.46343994140625,3.47442626953125,3.480224609375
3273,118283,2348261,1.3515,22942,22922,22904,22928,22884,22948,22922,22886,22802,22786,22822,22718,22716,22690,22764,22806,3.50067138671875,3.49761962890625,3.494873046875,3.49853515625,3.4918212890625,3.5015869140625,3.49761962890625,3.49212646484375,3.47930908203125,3.47686767578125,3.48236083984375,3.46649169921875,3.4661865234375,3.46221923828125,3.4735107421875,3.47991943359375
3274,118320,2348262,1.352,22868,22852,22826,22848,22814,22878,22848,22808,22704,22716,22738,22650,22638,22604,22684,22736,3.4893798828125,3.4869384765625,3.48297119140625,3.486328125,3.48114013671875,3.49090576171875,3.486328125,3.480224609375,3.46435546875,3.4661865234375,3.46954345703125,3.45611572265625,3.45428466796875,3.4490966796875,3.4613037109375,3.46923828125
3275,118357,2348263,1.3525,22874,22856,22834,22858,22814,22884,22858,22820,22740,22722,22758,22652,22658,22622,22700,22742,3.49029541015625,3.487548828125,3.48419189453125,3.48785400390625,3.48114013671875,3.4918212890625,3.48785400390625,3.4820556640625,3.4698486328125,3.46710205078125,3.47259521484375,3.4564208984375,3.45733642578125,3.45184326171875,3.4637451171875,3.47015380859375
3276,118394,2348264,1.353,22880,22848,22838,22852,22822,22886,22858,22814,22728,22712,22742,22646,22628,22612,22692,22742,3.4912109375,3.486328125,3.48480224609375,3.4869384765625,3.48236083984375,3.49212646484375,3.48785400390625,3.48114013671875,3.468017578125,3.465576171875,3.47015380859375,3.45550537109375,3.4527587890625,3.4503173828125,3.4625244140625,3.47015380859375
3277,118431,2348265,1.3535,22878,22848,22840,22858,22824,22880,22854,22818,22738,22712,22750,22652,22652,22618,22696,22738,3.49090576171875,3.486328125,3.485107421875,3.48785400390625,3.482666015625,3.4912109375,3.48724365234375,3.48175048828125,3.46954345703125,3.465576171875,3.47137451171875,3.4564208984375,3.4564208984375,3.45123291015625,3.463134765625,3.46954345703125
3280,118532,2348266,1.354,22898,22888,22856,22878,22850,22928,22886,22840,22754,22756,22772,22684,22666,22642,22724,22748,3.49395751953125,3.492431640625,3.487548828125,3.49090576171875,3.48663330078125,3.49853515625,3.49212646484375,3.485107421875,3.47198486328125,3.4722900390625,3.4747314453125,3.4613037109375,3.45855712890625,3.45489501953125,3.4674072265625,3.4710693359375
3281,118569,2348267,1.3545,22942,22922,22904,22924,22884,22950,22924,22886,22798,22786,22826,22718,22716,22688,22764,22806,3.50067138671875,3.49761962890625,3.494873046875,3.4979248046875,3.4918212890625,3.50189208984375,3.4979248046875,3.49212646484375,3.47869873046875,3.47686767578125,3.48297119140625,3.46649169921875,3.4661865234375,3.4619140625,3.4735107421875,3.47991943359375
3282,118606,2348268,1.355,22948,22924,22902,22926,22886,22962,22934,22894,22796,22788,22806,22720,22718,22684,22764,22810,3.5015869140625,3.4979248046875,3.49456787109375,3.49822998046875,3.49212646484375,3.50372314453125,3.49945068359375,3.49334716796875,3.4783935546875,3.4771728515625,3.47991943359375,3.466796875,3.46649169921875,3.4613037109375,3.4735107421875,3.48052978515625
3283,118643,2348269,1.3555,22912,22886,22870,22888,22858,22934,22886,22858,22768,22774,22784,22710,22682,22666,22728,22786,3.49609375,3.49212646484375,3.48968505859375,3.492431640625,3.48785400390625,3.49945068359375,3.49212646484375,3.48785400390625,3.47412109375,3.47503662109375,3.4765625,3.46527099609375,3.46099853515625,3.45855712890625,3.468017578125,3.47686767578125
3284,118680,2348270,1.356,22980,22956,22938,22960,22924,22992,22954,22916,22820,22824,22834,22762,22736,22706,22796,22848,3.5064697265625,3.5028076171875,3.50006103515625,3.50341796875,3.4979248046875,3.50830078125,3.50250244140625,3.4967041015625,3.4820556640625,3.482666015625,3.48419189453125,3.47320556640625,3.46923828125,3.46466064453125,3.4783935546875,3.486328125
3285,118717,2348271,1.3565,22916,22896,22870,22896,22860,22932,22890,22858,22762,22762,22762,22684,22676,22638,22724,22754,3.4967041015625,3.49365234375,3.48968505859375,3.49365234375,3.4881591796875,3.4991455078125,3.49273681640625,3.48785400390625,3.47320556640625,3.47320556640625,3.47320556640625,3.4613037109375,3.4600830078125,3.45428466796875,3.4674072265625,3.47198486328125
3286,118754,2348272,1.357,22976,22952,22920,22950,22920,22986,22948,22918,22822,22824,22840,22772,22740,22708,22790,22840,3.505859375,3.502197265625,3.497314453125,3.50189208984375,3.497314453125,3.50738525390625,3.5015869140625,3.49700927734375,3.48236083984375,3.482666015625,3.485107421875,3.4747314453125,3.4698486328125,3.4649658203125,3.47747802734375,3.485107421875
3287,118791,2348273,1.3575,23012,22990,22962,22994,22962,23034,22998,22950,22864,22870,22886,22780,22782,22758,22830,22866,3.5113525390625,3.50799560546875,3.50372314453125,3.50860595703125,3.50372314453125,3.51470947265625,3.50921630859375,3.50189208984375,3.48876953125,3.48968505859375,3.49212646484375,3.4759521484375,3.47625732421875,3.47259521484375,3.48358154296875,3.48907470703125
3288,118828,2348274,1.358,22874,22858,22834,22866,22826,22908,22870,22824,22746,22722,22758,22648,22650,22634,22694,22740,3.49029541015625,3.48785400390625,3.48419189453125,3.48907470703125,3.48297119140625,3.4954833984375,3.48968505859375,3.482666015625,3.47076416015625,3.46710205078125,3.47259521484375,3.455810546875,3.45611572265625,3.45367431640625,3.46282958984375,3.4698486328125
3289,118865,2348275,1.3585,22896,22882,22854,22870,22850,22920,22882,22834,22760,22752,22774,22684,22678,22642,22724,22750,3.49365234375,3.49151611328125,3.48724365234375,3.48968505859375,3.48663330078125,3.497314453125,3.49151611328125,3.48419189453125,3.472900390625,3.4716796875,3.47503662109375,3.4613037109375,3.46038818359375,3.45489501953125,3.4674072265625,3.47137451171875
3290,118902,2348276,1.359,22870,22846,22830,22852,22820,22878,22852,22818,22728,22710,22750,22650,22650,22616,22690,22746,3.48968505859375,3.48602294921875,3.48358154296875,3.4869384765625,3.4820556640625,3.49090576171875,3.4869384765625,3.48175048828125,3.468017578125,3.46527099609375,3.47137451171875,3.45611572265625,3.45611572265625,3.450927734375,3.46221923828125,3.47076416015625
3291,118939,2348277,1.3595,22880,22852,22840,22858,22814,22878,22860,22822,22736,22716,22744,22652,22650,22624,22694,22738,3.4912109375,3.4869384765625,3.485107421875,3.48785400390625,3.48114013671875,3.49090576171875,3.4881591796875,3.48236083984375,3.46923828125,3.4661865234375,3.470458984375,3.4564208984375,3.45611572265625,3.4521484375,3.46282958984375,3.46954345703125
3294,119040,2348278,1.36,22910,22896,22874,22886,22860,22928,22886,22848,22762,22762,22790,22696,22674,22662,22728,22780,3.49578857421875,3.49365234375,3.49029541015625,3.49212646484375,3.4881591796875,3.49853515625,3.49212646484375,3.486328125,3.47320556640625,3.47320556640625,3.47747802734375,3.463134765625,3.45977783203125,3.45794677734375,3.468017578125,3.4759521484375
3296,119109,2348279,1.3605,22948,22914,22900,22926,22874,22954,22924,22890,22796,22778,22822,22720,22718,22692,22758,22806,3.5015869140625,3.49639892578125,3.4942626953125,3.49822998046875,3.49029541015625,3.50250244140625,3.4979248046875,3.49273681640625,3.4783935546875,3.47564697265625,3.48236083984375,3.466796875,3.46649169921875,3.4625244140625,3.47259521484375,3.47991943359375
3297,119146,2348280,1.361,22826,22802,22772,22812,22764,22842,22808,22772,22692,22682,22700,22594,22600,22572,22642,22688,3.48297119140625,3.47930908203125,3.4747314453125,3.4808349609375,3.4735107421875,3.48541259765625,3.480224609375,3.4747314453125,3.4625244140625,3.46099853515625,3.4637451171875,3.44757080078125,3.448486328125,3.4442138671875,3.45489501953125,3.4619140625
3298,119183,2348281,1.3615,22874,22856,22830,22858,22812,22876,22852,22818,22736,22724,22746,22654,22644,22626,22698,22738,3.49029541015625,3.487548828125,3.48358154296875,3.48785400390625,3.4808349609375,3.4906005859375,3.4869384765625,3.48175048828125,3.46923828125,3.4674072265625,3.47076416015625,3.45672607421875,3.4552001953125,3.45245361328125,3.46343994140625,3.46954345703125
3299,119220,2348282,1.362,22852,22834,22808,22834,22798,22872,22828,22792,22694,22698,22708,22636,22610,22570,22662,22712,3.4869384765625,3.48419189453125,3.480224609375,3.48419189453125,3.47869873046875,3.489990234375,3.4832763671875,3.477783203125,3.46282958984375,3.46343994140625,3.4649658203125,3.4539794921875,3.45001220703125,3.44390869140625,3.45794677734375,3.465576171875
3300,119257,2348283,1.3625,22880,22852,22838,22864,22820,22882,22856,22826,22750,22724,22766,22658,22656,22632,22702,22748,3.4912109375,3.4869384765625,3.48480224609375,3.48876953125,3.4820556640625,3.49151611328125,3.487548828125,3.48297119140625,3.47137451171875,3.4674072265625,3.47381591796875,3.45733642578125,3.45703125,3.453369140625,3.46405029296875,3.4710693359375
3301,119294,2348284,1.363,22914,22894,22866,22898,22864,22932,22884,22856,22762,22768,22762,22686,22676,22638,22726,22766,3.49639892578125,3.49334716796875,3.48907470703125,3.49395751953125,3.48876953125,3.4991455078125,3.4918212890625,3.487548828125,3.47320556640625,3.47412109375,3.47320556640625,3.46160888671875,3.4600830078125,3.45428466796875,3.46771240234375,3.47381591796875
3302,119331,2348285,1.3635,22886,22862,22850,22874,22832,22908,22880,22836,22754,22750,22770,22688,22676,22634,22724,22752,3.49212646484375,3.48846435546875,3.48663330078125,3.49029541015625,3.48388671875,3.4954833984375,3.4912109375,3.4844970703125,3.47198486328125,3.47137451171875,3.47442626953125,3.4619140625,3.4600830078125,3.45367431640625,3.4674072265625,3.4716796875
3303,119368,2348286,1.364,22940,22922,22904,22932,22884,22962,22932,22884,22792,22786,22806,22710,22708,22676,22760,22812,3.5003662109375,3.49761962890625,3.494873046875,3.4991455078125,3.4918212890625,3.50372314453125,3.4991455078125,3.4918212890625,3.477783203125,3.47686767578125,3.47991943359375,3.46527099609375,3.4649658203125,3.4600830078125,3.472900390625,3.4808349609375
3304,119405,2348287,1.3645,22890,22868,22854,22878,22840,22914,22884,22832,22754,22752,22774,22688,22672,22640,22726,22764,3.49273681640625,3.4893798828125,3.48724365234375,3.49090576171875,3.485107421875,3.49639892578125,3.4918212890625,3.48388671875,3.47198486328125,3.4716796875,3.47503662109375,3.4619140625,3.45947265625,3.45458984375,3.46771240234375,3.4735107421875
3305,119442,2348288,1.365,22858,22840,22812,22832,22804,22870,22836,22800,22696,22696,22708,22626,22616,22600,22654,22716,3.48785400390625,3.485107421875,3.4808349609375,3.48388671875,3.4796142578125,3.48968505859375,3.4844970703125,3.47900390625,3.463134765625,3.463134765625,3.4649658203125,3.45245361328125,3.450927734375,3.448486328125,3.45672607421875,3.4661865234375
