record_index,byte_offset,sample_seq,time_s,adc_raw_ch01,adc_raw_ch02,adc_raw_ch03,adc_raw_ch04,adc_raw_ch05,adc_raw_ch06,adc_raw_ch07,adc_raw_ch08,adc_raw_ch09,adc_raw_ch10,adc_raw_ch11,adc_raw_ch12,adc_raw_ch13,adc_raw_ch14,adc_raw_ch15,adc_raw_ch16,adc_volts_ch01,adc_volts_ch02,adc_volts_ch03,adc_volts_ch04,adc_volts_ch05,adc_volts_ch06,adc_volts_ch07,adc_volts_ch08,adc_volts_ch09,adc_volts_ch10,adc_volts_ch11,adc_volts_ch12,adc_volts_ch13,adc_volts_ch14,adc_volts_ch15,adc_volts_ch16
69,2565,195545,0.0325,22970,22950,22928,22942,22914,22988,22954,22918,22814,22814,22826,22752,22738,22702,22788,22832,3.50494384765625,3.50189208984375,3.49853515625,3.50067138671875,3.49639892578125,3.5076904296875,3.50250244140625,3.49700927734375,3.48114013671875,3.48114013671875,3.48297119140625,3.4716796875,3.46954345703125,3.46405029296875,3.4771728515625,3.48388671875
70,2602,195546,0.033,22860,22836,22816,22832,22800,22874,22838,22798,22718,22712,22710,22652,22612,22604,22664,22722,3.4881591796875,3.4844970703125,3.4814453125,3.48388671875,3.47900390625,3.49029541015625,3.48480224609375,3.47869873046875,3.46649169921875,3.465576171875,3.46527099609375,3.4564208984375,3.4503173828125,3.4490966796875,3.458251953125,3.46710205078125
71,2639,195547,0.0335,22928,22910,22886,22914,22876,22938,22912,22872,22764,22774,22800,22710,22700,22668,22750,22796,3.49853515625,3.49578857421875,3.49212646484375,3.49639892578125,3.4906005859375,3.50006103515625,3.49609375,3.489990234375,3.4735107421875,3.47503662109375,3.47900390625,3.46527099609375,3.4637451171875,3.4588623046875,3.47137451171875,3.4783935546875
72,2676,195548,0.034,23008,22984,22964,22994,22946,23026,22994,22954,22860,22848,22868,22800,22774,22756,22826,22870,3.5107421875,3.507080078125,3.5040283203125,3.50860595703125,3.50128173828125,3.51348876953125,3.50860595703125,3.50250244140625,3.4881591796875,3.486328125,3.4893798828125,3.47900390625,3.47503662109375,3.4722900390625,3.48297119140625,3.48968505859375
73,2713,195549,0.0345,22978,22956,22938,22954,22922,22994,22958,22920,22842,22832,22838,22776,22734,22708,22784,22844,3.50616455078125,3.5028076171875,3.50006103515625,3.50250244140625,3.49761962890625,3.50860595703125,3.50311279296875,3.497314453125,3.48541259765625,3.48388671875,3.48480224609375,3.475341796875,3.46893310546875,3.4649658203125,3.4765625,3.4857177734375
77,2846,195550,0.035,22916,22896,22868,22886,22858,22932,22886,22858,22760,22772,22774,22708,22678,22662,22720,22784,3.4967041015625,3.49365234375,3.4893798828125,3.49212646484375,3.48785400390625,3.4991455078125,3.49212646484375,3.48785400390625,3.472900390625,3.4747314453125,3.47503662109375,3.4649658203125,3.46038818359375,3.45794677734375,3.466796875,3.4765625
78,2883,195551,0.0355,22996,22976,22946,22972,22940,23010,22974,22934,22824,22840,22834,22774,22744,22736,22792,22850,3.5089111328125,3.505859375,3.50128173828125,3.5052490234375,3.5003662109375,3.51104736328125,3.50555419921875,3.49945068359375,3.482666015625,3.485107421875,3.48419189453125,3.47503662109375,3.470458984375,3.46923828125,3.477783203125,3.48663330078125
79,2920,195552,0.036,22986,22968,22948,22972,22940,23006,22958,22930,22834,22846,22848,22778,22750,22736,22792,22858,3.50738525390625,3.504638671875,3.5015869140625,3.5052490234375,3.5003662109375,3.51043701171875,3.50311279296875,3.49884033203125,3.48419189453125,3.48602294921875,3.486328125,3.47564697265625,3.47137451171875,3.46923828125,3.477783203125,3.48785400390625
80,2957,195553,0.0365,22892,22878,22856,22878,22838,22914,22876,22836,22752,22758,22762,22692,22674,22636,22718,22768,3.4930419921875,3.49090576171875,3.487548828125,3.49090576171875,3.48480224609375,3.49639892578125,3.4906005859375,3.4844970703125,3.4716796875,3.47259521484375,3.47320556640625,3.4625244140625,3.45977783203125,3.4539794921875,3.46649169921875,3.47412109375
81,2994,195554,0.037,22846,22824,22800,22822,22786,22860,22824,22780,22692,22692,22698,22624,22610,22574,22662,22712,3.48602294921875,3.482666015625,3.47900390625,3.48236083984375,3.47686767578125,3.4881591796875,3.482666015625,3.4759521484375,3.4625244140625,3.4625244140625,3.46343994140625,3.4521484375,3.45001220703125,3.44451904296875,3.45794677734375,3.465576171875
82,3031,195555,0.0375,22880,22864,22846,22874,22834,22912,22876,22832,22740,22720,22750,22656,22654,22634,22700,22748,3.4912109375,3.48876953125,3.48602294921875,3.49029541015625,3.48419189453125,3.49609375,3.4906005859375,3.48388671875,3.4698486328125,3.466796875,3.47137451171875,3.45703125,3.45672607421875,3.45367431640625,3.4637451171875,3.4710693359375
83,3068,195556,0.038,22918,22900,22878,22896,22864,22936,22892,22860,22754,22768,22792,22698,22676,22666,22726,22780,3.49700927734375,3.4942626953125,3.49090576171875,3.49365234375,3.48876953125,3.499755859375,3.4930419921875,3.4881591796875,3.47198486328125,3.47412109375,3.477783203125,3.46343994140625,3.4600830078125,3.45855712890625,3.46771240234375,3.4759521484375
84,3105,195557,0.0385,22948,22926,22908,22934,22894,22970,22928,22898,22796,22782,22812,22720,22718,22692,22770,22814,3.5015869140625,3.49822998046875,3.4954833984375,3.49945068359375,3.49334716796875,3.50494384765625,3.49853515625,3.49395751953125,3.4783935546875,3.47625732421875,3.4808349609375,3.466796875,3.46649169921875,3.4625244140625,3.47442626953125,3.48114013671875
85,3142,195558,0.039,22948,22932,22908,22936,22906,22974,22936,22898,22820,22796,22832,22746,22734,22696,22786,22814,3.5015869140625,3.4991455078125,3.4954833984375,3.499755859375,3.49517822265625,3.50555419921875,3.499755859375,3.49395751953125,3.4820556640625,3.4783935546875,3.48388671875,3.47076416015625,3.46893310546875,3.463134765625,3.47686767578125,3.48114013671875
86,3179,195559,0.0395,22948,22922,22900,22920,22888,22954,22928,22886,22800,22786,22820,22714,22716,22684,22760,22802,3.5015869140625,3.49761962890625,3.4942626953125,3.497314453125,3.492431640625,3.50250244140625,3.49853515625,3.49212646484375,3.47900390625,3.47686767578125,3.4820556640625,3.46588134765625,3.4661865234375,3.4613037109375,3.472900390625,3.47930908203125
87,3216,195560,0.04,22912,22890,22868,22896,22858,22926,22884,22858,22770,22770,22782,22704,22682,22640,22726,22782,3.49609375,3.49273681640625,3.4893798828125,3.49365234375,3.48785400390625,3.49822998046875,3.4918212890625,3.48785400390625,3.47442626953125,3.47442626953125,3.47625732421875,3.46435546875,3.46099853515625,3.45458984375,3.46771240234375,3.47625732421875
89,3285,195561,0.0405,22970,22950,22928,22944,22918,22988,22952,22906,22816,22822,22826,22754,22742,22706,22794,22846,3.50494384765625,3.50189208984375,3.49853515625,3.5009765625,3.49700927734375,3.5076904296875,3.502197265625,3.49517822265625,3.4814453125,3.48236083984375,3.48297119140625,3.47198486328125,3.47015380859375,3.46466064453125,3.47808837890625,3.48602294921875
91,3354,195562,0.041,22938,22918,22898,22926,22886,22944,22920,22878,22814,22786,22826,22718,22720,22690,22762,22810,3.50006103515625,3.49700927734375,3.49395751953125,3.49822998046875,3.49212646484375,3.5009765625,3.497314453125,3.49090576171875,3.48114013671875,3.47686767578125,3.48297119140625,3.46649169921875,3.466796875,3.46221923828125,3.47320556640625,3.48052978515625
92,3391,195563,0.0415,22922,22896,22878,22904,22868,22938,22894,22870,22782,22776,22802,22714,22702,22672,22736,22800,3.49761962890625,3.49365234375,3.49090576171875,3.494873046875,3.4893798828125,3.50006103515625,3.49334716796875,3.48968505859375,3.47625732421875,3.475341796875,3.47930908203125,3.46588134765625,3.46405029296875,3.45947265625,3.46923828125,3.47900390625
94,3460,195564,0.042,22972,22950,22916,22942,22914,22982,22948,22906,22820,22800,22828,22744,22740,22696,22786,22814,3.5052490234375,3.50189208984375,3.4967041015625,3.50067138671875,3.49639892578125,3.50677490234375,3.5015869140625,3.49517822265625,3.4820556640625,3.47900390625,3.4832763671875,3.470458984375,3.4698486328125,3.463134765625,3.47686767578125,3.48114013671875
95,3497,195565,0.0425,23016,22990,22970,23002,22966,23040,23006,22958,22880,22874,22894,22810,22794,22766,22848,22866,3.511962890625,3.50799560546875,3.50494384765625,3.50982666015625,3.50433349609375,3.515625,3.51043701171875,3.50311279296875,3.4912109375,3.49029541015625,3.49334716796875,3.48052978515625,3.47808837890625,3.47381591796875,3.486328125,3.48907470703125
96,3534,195566,0.043,22962,22946,22930,22940,22914,22984,22948,22908,22822,22820,22830,22768,22742,22698,22790,22840,3.50372314453125,3.50128173828125,3.49884033203125,3.5003662109375,3.49639892578125,3.507080078125,3.5015869140625,3.4954833984375,3.48236083984375,3.4820556640625,3.48358154296875,3.47412109375,3.47015380859375,3.46343994140625,3.47747802734375,3.485107421875
97,3571,195567,0.0435,22984,22964,22934,22958,22922,23002,22954,22920,22816,22820,22830,22752,22742,22704,22792,22838,3.507080078125,3.5040283203125,3.49945068359375,3.50311279296875,3.49761962890625,3.50982666015625,3.50250244140625,3.497314453125,3.4814453125,3.4820556640625,3.48358154296875,3.4716796875,3.47015380859375,3.46435546875,3.477783203125,3.48480224609375
98,3608,195568,0.044,22988,22970,22940,22974,22936,22998,22958,22930,22852,22838,22840,22780,22766,22732,22792,22852,3.5076904296875,3.50494384765625,3.5003662109375,3.50555419921875,3.499755859375,3.50921630859375,3.50311279296875,3.49884033203125,3.4869384765625,3.48480224609375,3.485107421875,3.4759521484375,3.47381591796875,3.4686279296875,3.477783203125,3.4869384765625
99,3645,195569,0.0445,22934,22908,22886,22908,22874,22938,22908,22870,22790,22784,22806,22718,22706,22676,22756,22802,3.49945068359375,3.4954833984375,3.49212646484375,3.4954833984375,3.49029541015625,3.50006103515625,3.4954833984375,3.48968505859375,3.47747802734375,3.4765625,3.47991943359375,3.46649169921875,3.46466064453125,3.4600830078125,3.4722900390625,3.47930908203125
100,3682,195570,0.045,22862,22840,22814,22838,22806,22872,22826,22802,22702,22718,22714,22644,22614,22602,22668,22718,3.48846435546875,3.485107421875,3.48114013671875,3.48480224609375,3.47991943359375,3.489990234375,3.48297119140625,3.47930908203125,3.46405029296875,3.46649169921875,3.46588134765625,3.4552001953125,3.45062255859375,3.44879150390625,3.4588623046875,3.46649169921875
101,3719,195571,0.0455,23000,22980,22962,22984,22944,23006,22982,22936,22856,22848,22862,22782,22772,22736,22816,22864,3.509521484375,3.5064697265625,3.50372314453125,3.507080078125,3.5009765625,3.51043701171875,3.50677490234375,3.499755859375,3.487548828125,3.486328125,3.48846435546875,3.47625732421875,3.4747314453125,3.46923828125,3.4814453125,3.48876953125
102,3756,195572,0.046,22948,22934,22912,22930,22906,22972,22938,22896,22820,22806,22832,22744,22734,22698,22788,22812,3.5015869140625,3.49945068359375,3.49609375,3.49884033203125,3.49517822265625,3.5052490234375,3.50006103515625,3.49365234375,3.4820556640625,3.47991943359375,3.48388671875,3.470458984375,3.46893310546875,3.46343994140625,3.4771728515625,3.4808349609375
103,3793,195573,0.0465,22936,22904,22896,22914,22878,22936,22916,22872,22794,22784,22804,22712,22710,22682,22760,22812,3.499755859375,3.494873046875,3.49365234375,3.49639892578125,3.49090576171875,3.499755859375,3.4967041015625,3.489990234375,3.47808837890625,3.4765625,3.4796142578125,3.465576171875,3.46527099609375,3.46099853515625,3.472900390625,3.4808349609375
105,3862,195574,0.047,22916,22902,22870,22894,22864,22934,22890,22864,22756,22760,22762,22692,22676,22640,22732,22760,3.4967041015625,3.49456787109375,3.48968505859375,3.49334716796875,3.48876953125,3.49945068359375,3.49273681640625,3.48876953125,3.4722900390625,3.472900390625,3.47320556640625,3.4625244140625,3.4600830078125,3.45458984375,3.4686279296875,3.472900390625
106,3899,195575,0.0475,22924,22910,22882,22908,22872,22936,22910,22868,22764,22780,22774,22710,22684,22666,22722,22784,3.4979248046875,3.49578857421875,3.49151611328125,3.4954833984375,3.489990234375,3.499755859375,3.49578857421875,3.4893798828125,3.4735107421875,3.4759521484375,3.47503662109375,3.46527099609375,3.4613037109375,3.45855712890625,3.46710205078125,3.4765625
108,3968,195576,0.048,22912,22898,22868,22898,22864,22938,22884,22860,22760,22768,22774,22708,22676,22636,22718,22770,3.49609375,3.49395751953125,3.4893798828125,3.49395751953125,3.48876953125,3.50006103515625,3.4918212890625,3.4881591796875,3.472900390625,3.47412109375,3.47503662109375,3.4649658203125,3.4600830078125,3.4539794921875,3.46649169921875,3.47442626953125
109,4005,195577,0.0485,22848,22826,22802,22822,22790,22864,22822,22780,22692,22690,22698,22620,22614,22578,22660,22696,3.486328125,3.48297119140625,3.47930908203125,3.48236083984375,3.47747802734375,3.48876953125,3.48236083984375,3.4759521484375,3.4625244140625,3.46221923828125,3.46343994140625,3.4515380859375,3.45062255859375,3.44512939453125,3.4576416015625,3.463134765625
111,4074,195578,0.049,22864,22848,22824,22848,22814,22876,22834,22810,22728,22712,22744,22644,22648,22610,22696,22740,3.48876953125,3.486328125,3.482666015625,3.486328125,3.48114013671875,3.4906005859375,3.48419189453125,3.48052978515625,3.468017578125,3.465576171875,3.470458984375,3.4552001953125,3.455810546875,3.45001220703125,3.463134765625,3.4698486328125
112,4111,195579,0.0495,22974,22958,22932,22964,22926,22994,22950,22918,22826,22818,22828,22770,22738,22704,22784,22838,3.50555419921875,3.50311279296875,3.4991455078125,3.5040283203125,3.49822998046875,3.50860595703125,3.50189208984375,3.49700927734375,3.48297119140625,3.48175048828125,3.4832763671875,3.47442626953125,3.46954345703125,3.46435546875,3.4765625,3.48480224609375
113,4148,195580,0.05,22864,22844,22826,22844,22812,22870,22838,22808,22726,22720,22740,22654,22648,22612,22696,22738,3.48876953125,3.4857177734375,3.48297119140625,3.4857177734375,3.4808349609375,3.48968505859375,3.48480224609375,3.480224609375,3.46771240234375,3.466796875,3.4698486328125,3.45672607421875,3.455810546875,3.4503173828125,3.463134765625,3.46954345703125
114,4185,195581,0.0505,22886,22862,22834,22866,22826,22904,22866,22834,22742,22740,22758,22672,22650,22630,22700,22746,3.49212646484375,3.48846435546875,3.48419189453125,3.48907470703125,3.48297119140625,3.494873046875,3.48907470703125,3.48419189453125,3.47015380859375,3.4698486328125,3.47259521484375,3.45947265625,3.45611572265625,3.45306396484375,3.4637451171875,3.47076416015625
115,4222,195582,0.051,22986,22960,22942,22968,22934,22998,22960,22926,22844,22840,22838,22764,22748,22728,22794,22846,3.50738525390625,3.50341796875,3.50067138671875,3.504638671875,3.49945068359375,3.50921630859375,3.50341796875,3.49822998046875,3.4857177734375,3.485107421875,3.48480224609375,3.4735107421875,3.4710693359375,3.468017578125,3.47808837890625,3.48602294921875
116,4259,195583,0.0515,22844,22820,22796,22812,22788,22856,22818,22772,22690,22688,22708,22640,22608,22578,22660,22718,3.4857177734375,3.4820556640625,3.4783935546875,3.4808349609375,3.4771728515625,3.487548828125,3.48175048828125,3.4747314453125,3.46221923828125,3.4619140625,3.4649658203125,3.45458984375,3.44970703125,3.44512939453125,3.4576416015625,3.46649169921875
117,4296,195584,0.052,23000,22976,22958,22978,22940,23004,22982,22938,22850,22840,22848,22772,22768,22734,22800,22866,3.509521484375,3.505859375,3.50311279296875,3.50616455078125,3.5003662109375,3.5101318359375,3.50677490234375,3.50006103515625,3.48663330078125,3.485107421875,3.486328125,3.4747314453125,3.47412109375,3.46893310546875,3.47900390625,3.48907470703125
118,4333,195585,0.0525,22998,22972,22954,22976,22940,23000,22976,22938,22854,22844,22870,22782,22772,22734,22810,22870,3.50921630859375,3.5052490234375,3.50250244140625,3.505859375,3.5003662109375,3.509521484375,3.505859375,3.50006103515625,3.48724365234375,3.4857177734375,3.48968505859375,3.47625732421875,3.4747314453125,3.46893310546875,3.48052978515625,3.48968505859375
119,4370,195586,0.053,22970,22950,22914,22940,22910,22986,22948,22908,22816,22816,22834,22754,22734,22708,22790,22840,3.50494384765625,3.50189208984375,3.49639892578125,3.5003662109375,3.49578857421875,3.50738525390625,3.5015869140625,3.4954833984375,3.4814453125,3.4814453125,3.48419189453125,3.47198486328125,3.46893310546875,3.4649658203125,3.47747802734375,3.485107421875
120,4407,195587,0.0535,23010,22986,22972,23004,22952,23038,22998,22956,22870,22850,22876,22782,22788,22766,22832,22872,3.51104736328125,3.50738525390625,3.5052490234375,3.5101318359375,3.502197265625,3.51531982421875,3.50921630859375,3.5028076171875,3.48968505859375,3.48663330078125,3.4906005859375,3.47625732421875,3.4771728515625,3.47381591796875,3.48388671875,3.489990234375
122,4476,195588,0.054,22952,22942,22912,22938,22898,22976,22940,22894,22820,22812,22840,22748,22742,22702,22782,22840,3.502197265625,3.50067138671875,3.49609375,3.50006103515625,3.49395751953125,3.505859375,3.5003662109375,3.49334716796875,3.4820556640625,3.4808349609375,3.485107421875,3.4710693359375,3.47015380859375,3.46405029296875,3.47625732421875,3.485107421875
123,4513,195589,0.0545,22940,22910,22896,22916,22882,22946,22918,22878,22804,22774,22816,22722,22714,22692,22764,22810,3.5003662109375,3.49578857421875,3.49365234375,3.4967041015625,3.49151611328125,3.50128173828125,3.49700927734375,3.49090576171875,3.4796142578125,3.47503662109375,3.4814453125,3.46710205078125,3.46588134765625,3.4625244140625,3.4735107421875,3.48052978515625
125,4582,195590,0.055,22918,22898,22874,22888,22858,22938,22886,22860,22758,22768,22794,22698,22670,22646,22720,22780,3.49700927734375,3.49395751953125,3.49029541015625,3.492431640625,3.48785400390625,3.50006103515625,3.49212646484375,3.4881591796875,3.47259521484375,3.47412109375,3.47808837890625,3.46343994140625,3.45916748046875,3.45550537109375,3.466796875,3.4759521484375
126,4619,195591,0.0555,23012,22992,22968,23004,22960,23038,22996,22954,22876,22856,22892,22786,22788,22766,22830,22870,3.5113525390625,3.50830078125,3.504638671875,3.5101318359375,3.50341796875,3.51531982421875,3.5089111328125,3.50250244140625,3.4906005859375,3.487548828125,3.4930419921875,3.47686767578125,3.4771728515625,3.47381591796875,3.48358154296875,3.48968505859375
127,4656,195592,0.056,22922,22902,22876,22898,22864,22936,22894,22866,22750,22766,22768,22704,22684,22662,22720,22778,3.49761962890625,3.49456787109375,3.4906005859375,3.49395751953125,3.48876953125,3.499755859375,3.49334716796875,3.48907470703125,3.47137451171875,3.47381591796875,3.47412109375,3.46435546875,3.4613037109375,3.45794677734375,3.466796875,3.47564697265625
128,4693,195593,0.0565,22926,22906,22882,22912,22876,22938,22898,22868,22762,22772,22794,22708,22674,22668,22732,22780,3.49822998046875,3.49517822265625,3.49151611328125,3.49609375,3.4906005859375,3.50006103515625,3.49395751953125,3.4893798828125,3.47320556640625,3.4747314453125,3.47808837890625,3.4649658203125,3.45977783203125,3.4588623046875,3.4686279296875,3.4759521484375
129,4730,195594,0.057,22948,22928,22912,22938,22892,22962,22932,22900,22820,22812,22836,22750,22740,22704,22784,22816,3.5015869140625,3.49853515625,3.49609375,3.50006103515625,3.4930419921875,3.50372314453125,3.4991455078125,3.4942626953125,3.4820556640625,3.4808349609375,3.4844970703125,3.47137451171875,3.4698486328125,3.46435546875,3.4765625,3.4814453125
130,4767,195595,0.0575,22908,22888,22866,22876,22854,22926,22884,22852,22756,22760,22772,22694,22678,22640,22726,22774,3.4954833984375,3.492431640625,3.48907470703125,3.4906005859375,3.48724365234375,3.49822998046875,3.4918212890625,3.4869384765625,3.4722900390625,3.472900390625,3.4747314453125,3.46282958984375,3.46038818359375,3.45458984375,3.46771240234375,3.47503662109375
132,4836,195596,0.058,22936,22914,22888,22910,22876,22940,22908,22872,22770,22778,22798,22704,22676,22666,22726,22788,3.499755859375,3.49639892578125,3.492431640625,3.49578857421875,3.4906005859375,3.5003662109375,3.4954833984375,3.489990234375,3.47442626953125,3.47564697265625,3.47869873046875,3.46435546875,3.4600830078125,3.45855712890625,3.46771240234375,3.4771728515625
133,4873,195597,0.0585,22970,22954,22930,22950,22916,22992,22950,22904,22822,22814,22830,22748,22740,22694,22788,22820,3.50494384765625,3.50250244140625,3.49884033203125,3.50189208984375,3.4967041015625,3.50830078125,3.50189208984375,3.494873046875,3.48236083984375,3.48114013671875,3.48358154296875,3.4710693359375,3.4698486328125,3.46282958984375,3.4771728515625,3.4820556640625
134,4910,195598,0.059,22888,22868,22850,22880,22840,22912,22882,22826,22756,22756,22762,22690,22676,22634,22726,22750,3.492431640625,3.4893798828125,3.48663330078125,3.4912109375,3.485107421875,3.49609375,3.49151611328125,3.48297119140625,3.4722900390625,3.4722900390625,3.47320556640625,3.46221923828125,3.4600830078125,3.45367431640625,3.46771240234375,3.47137451171875
135,4947,195599,0.0595,22928,22904,22882,22912,22876,22944,22910,22870,22774,22780,22806,22718,22688,22674,22752,22802,3.49853515625,3.494873046875,3.49151611328125,3.49609375,3.4906005859375,3.5009765625,3.49578857421875,3.48968505859375,3.47503662109375,3.4759521484375,3.47991943359375,3.46649169921875,3.4619140625,3.45977783203125,3.4716796875,3.47930908203125
